name,lat,lon
Oberstammheim Post,47.6337757,8.7955999
Unterstammheim Adler,47.6396628,8.790305
Neubrunn-Ulmerhof,47.6536419,8.7840576
Frohsinn,47.6323397,8.799715
Frohsinn,47.6322263,8.7998127
Hertersteg,47.3675954,8.5230821
Hertersteg,47.3678308,8.5228128
Eggbühl,47.405551,8.4740183
Spitzacker,47.3844895,8.4216206
Stedtli,47.2841705,8.7626398
Martinsmühle,47.5232113,8.5175326
Grabenstrasse,47.5237897,8.5129065
Lewa Savanne,47.3869216,8.5794391
Zürich Flughafen,47.4502488,8.5634673
Zürich Flughafen,47.4502465,8.5638217
Memphis,47.4003792,8.6171151
Werdhölzli,47.3980113,8.4820439
Universität Irchel,47.3956989,8.5460395
Hauptbahnhof,47.498962,8.7240148
Hauptbahnhof,47.5000857,8.7241728
Hauptbahnhof,47.5002945,8.724339
Museumstrasse/HB,47.5008291,8.7247667
Samstagern Bahnhof,47.1919539,8.6853638
Fälmis,47.1900589,8.6774988
Airside Center,47.4525417,8.5602777
Stäfa Bahnhof,47.2403208,8.721927
Unterohringen Wisental,47.5349243,8.7095986
Ländli,47.526252,8.7794558
Grüezi H,47.4495985,8.5605483
Grüezi B,47.4506711,8.5600829
Grüezi Z,47.4516659,8.5609785
Grüezi A,47.4533891,8.5611094
Grüezi D,47.4509683,8.5604775
Industriestrasse,47.4144635,8.6216096
Seidelhof,47.3919323,8.4837061
Seidelhof,47.3918609,8.4842262
Bahnhof Altstetten,47.3906695,8.489299
A50,47.4541973,8.5619612
A51,47.4541326,8.5619528
A52,47.4540662,8.5619426
A53,47.4539999,8.5619308
A54,47.4539352,8.5619223
A55,47.4538671,8.561913
A56,47.4538059,8.561902
A57,47.4537521,8.5618927
B01,47.4491774,8.5606057
B02,47.4491706,8.5606982
B03,47.4491641,8.5607914
B04,47.4491567,8.5608876
B05,47.449148,8.561001
B06,47.4491414,8.5610989
B07,47.4491339,8.5612011
B08,47.4491265,8.5613064
B09,47.4491196,8.5614038
B10,47.4491132,8.5614973
Werdhölzli,47.3975454,8.4820092
Leutschenpark,47.4168214,8.5557412
Fernsehstudio,47.4180102,8.5605571
Schalchen,47.4073563,8.8285956
Bahnhof Adliswil,47.311477,8.5243193
Bahnhof Adliswil,47.3113327,8.524357
Bahnhof Adliswil,47.3116853,8.5243219
Bahnhof Adliswil,47.3115371,8.5243574
Brüttisellen Gemeindehaus,47.4203442,8.628859
Flugsicherung,47.4076803,8.6391497
Waldeggweg,47.4408506,8.5751055
Waldeggweg,47.4410166,8.5755897
Wässeri,47.2141371,8.6094671
Auslikon Schulhausstrasse,47.3436912,8.8083407
Solidapark,47.3877041,8.4884049
Heimeliweg,47.3946588,8.4383933
Gässliacker,47.4299343,8.3917269
Dufourplatz,47.3400559,8.5724821
Bleulerstrasse,47.3472,8.5715032
Im Walder,47.3482776,8.5742038
Klinik Hirslanden,47.3510846,8.5768502
Klinik Hirslanden,47.3517748,8.5766863
Balgrist,47.3536874,8.5757472
Balgrist Ost,47.3547172,8.5750731
Balgrist,47.3547254,8.5742794
Neuweid,47.3168633,8.5387447
Grundstrasse,47.3864741,8.7544883
Niederhofenrain,47.3477902,8.5769722
Bahnhofplatz/HB,47.3776871,8.5382056
Brüttisellen Gemeindehaus,47.4202914,8.628977
Illnau Gemeindehaus,47.4147114,8.7192315
Koppach,47.3421918,8.7349179
Kinderspital,47.35249,8.5720799
Kinderspital,47.3525149,8.5723323
Bänk Hanfland,47.5483942,8.739321
Ländli,47.525166,8.7794762
Elsau Dorf,47.5047502,8.8009579
Melcher,47.5016861,8.7872045
Wiesendangen Gemeindehaus,47.5231711,8.7880335
Lätten,47.3274383,8.5353659
Horgen Spital,47.2632024,8.5889647
Fischenrüti,47.2487672,8.5990305
Fischenrüti,47.2484176,8.5991919
Wässeri,47.2141601,8.6096588
Moosacher,47.240429,8.6394984
Zweierhof,47.1971839,8.6494159
Vorderi Siten,47.2157074,8.6108746
Unterschlatt,47.4692624,8.8276621
Schlatt Schulhaus,47.4729344,8.82773
Oberschlatt,47.4633368,8.8466025
Oberschlatt,47.4633054,8.8463885
Wiler,47.5571286,8.6134924
Pfungen Bahnhof,47.5160248,8.6473324
Eskimo,47.5194014,8.6371828
Freienstein Dorf,47.530899,8.5851069
Bütbergstrasse,47.5337364,8.5710387
Espistrasse,47.4237706,8.8453335
Espistrasse,47.4239691,8.8452087
Usserdorfweg,47.4314189,8.8459028
Usserdorfweg,47.4319309,8.8459962
Bergwiesenstrasse,47.435618,8.7675672
Hermatswil,47.3942606,8.8262107
Undermüli,47.3918484,8.7420749
Hinwil Bahnhof,47.299703,8.8404368
Grampenweg,47.5169036,8.5392183
Teufen Schulhaus,47.5470328,8.5678953
Breitenmatt,47.6066205,8.5052058
Usserdorf,47.6126317,8.5452741
Usserdorf,47.6127274,8.5451994
Bleiki,47.6140339,8.5484434
Bleiki,47.6140432,8.5486972
Stadthalle,47.5153186,8.5365654
Wila Bahnhof,47.4176679,8.8485503
Landikon Bach,47.3524161,8.4617092
Ebertswil Schulhaus,47.2273828,8.5490874
Langfuren,47.3233854,8.4901989
Lärchenhof,47.3238274,8.4723093
Langwies,47.3594406,8.4653463
Ringlikon Dorf,47.3583917,8.4691829
Gättern,47.360931,8.4656277
Isenbach,47.3157049,8.4718465
Dorfstrasse,47.3171088,8.4632614
Ottenbach Zentrum,47.2800188,8.4043807
Aescherstrasse,47.3509801,8.4382591
Hadlaubstrasse,47.3868684,8.5514173
Goldauerstrasse,47.3860493,8.5501368
Wasserburg,47.3988505,8.4298643
Wasserburg,47.3990348,8.4305288
Knonau Bahnhof,47.2205288,8.4658689
Finken-Rain,47.4817148,8.6959509
Brüttenerfussweg,47.4835429,8.6943811
Seuzach Alterszentrum,47.5358388,8.7276612
Unterohringen Dorf,47.5343623,8.7157159
Unterohringen Dorf,47.5343207,8.71573
Unterohringen Dorf,47.5344254,8.7151867
Sennhof,47.3486904,8.6161517
Waidli,47.254133,8.6057369
Neubühl,47.333211,8.5346507
Oberkempten,47.3291719,8.8227874
Park im Grüene,47.3002855,8.550451
Schloss,47.3241389,8.7983596
Industrie,47.3351339,8.4680247
Industrie,47.3352021,8.4684192
Arnikahof,47.4156694,8.5310398
Tor 101,47.4479029,8.5624325
Tor 130,47.4448644,8.5522802
Tor 140,47.4403384,8.5624765
Zentrallager,47.4428711,8.5675737
Bogenhangar Süd,47.4459045,8.5680719
Werkhofstrasse,47.4426054,8.5569768
Bogenhangar Nord,47.4467675,8.5674061
Tor 141,47.443686,8.5694741
Werft 3,47.4417781,8.5652751
Büchel,47.3010161,8.5224139
Breitloo,47.3259986,8.540474
Lindt & Sprüngli,47.3194887,8.5516509
Lindt & Sprüngli,47.3193547,8.5515244
Maienweg,47.4101517,8.3889282
Maienweg,47.4092041,8.3905996
Seuzach Alterszentrum,47.5359353,8.7275125
Hünikon (Neftenbach),47.5520621,8.6686291
Chlimberg,47.5305264,8.6659937
Chlimberg,47.5310559,8.6654113
Bebikon,47.5412399,8.6440495
Bebikon,47.5416289,8.6435886
Unterbuch,47.5500502,8.6187752
Wani,47.5178565,8.6505424
Wani,47.5178143,8.6511353
Ossingen Bahnhof,47.614572,8.7243245
Oerlingen,47.6235676,8.6759633
Zürich Flughafen REGA,47.4584654,8.5727198
Ackerstrasse,47.454956,8.5875777
Härdlen,47.4556776,8.5901754
Pilgerweg,47.2976899,8.5604787
Alterszentrum,47.2854695,8.5702748
Baumgarten,47.2207279,8.6721725
Vorderklausen,47.2407014,8.5966749
Im Russer,47.2603517,8.690992
Kirchweg,47.2529307,8.6976834
In der Au,47.2723329,8.6649257
Meilen Friedhof,47.2717611,8.6413871
Meilen Friedhof,47.2719231,8.6410768
Lindenhof,47.3116034,8.7858863
Gessnerstrasse,47.2620726,8.4143345
Tüfenbach,47.2591801,8.5218963
Birmensdorf Zentrum,47.3539938,8.4371873
Obere Risi,47.3593963,8.4509352
Obere Risi,47.3591021,8.450933
Sternen/WSL,47.3601105,8.4563871
Leuen,47.3628602,8.4596493
Signaustrasse,47.3625642,8.5554358
Wetlistrasse,47.360321,8.5681465
Wetlistrasse,47.3600018,8.5685598
Friedhof Enzenbühl,47.3511035,8.5802013
Friedhof Enzenbühl,47.3511169,8.5793503
Rheinau Unterstadt,47.6445906,8.6049844
Grüt,47.3222366,8.5288655
Richterswil Bahnhof,47.207766,8.707826
Kirche Kilchberg,47.317384,8.5419998
Wängi,47.3755117,8.4466167
Uster See,47.3432758,8.6908305
Obere Hornhalde,47.3308389,8.5364081
Kirche Kilchberg,47.3174004,8.5412285
Fracht,47.452334,8.5719184
Geissweid,47.3979218,8.4448189
Helvetiaplatz,47.376091,8.5254753
Spitzen,47.2108469,8.6187978
Shuttle Bus UZH,47.3987676,8.458047
Wängi,47.375392,8.446661
Unknown Station,47.4309242,8.466198
Fehrenbach,47.2864505,8.4409565
Bäretswil,47.337367,8.8520184
Ettenhausen-Emmetschloo,47.3252762,8.8344252
Isenbach,47.3159312,8.4717973
Heinrich-Stutz-Strasse,47.3707307,8.4245129
